"","id","game_id_string","beta_cat","tau0_cat","R_sq_cat","category_id_string","level_id_string","run_player_id","total_records_per_game_per_player","total_records_per_player","number_of_runs","total_runs_per_game_per_player","total_runs_per_player","player_efficacy_per_game","player_efficacy_global"
"5857","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Lanwayz",1,1,1,1,1,1,1
"5858","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]code-chiso",1,1,1,1,1,1,1
"5859","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]cocothepug123",1,1,1,1,1,1,1
"5860","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]mufc_twiggy",1,1,1,1,1,1,1
"5861","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Strider_JRR",1,1,1,1,1,1,1
"5862","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]LOST_UNCLESAM",1,1,1,1,1,1,1
"5863","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]YouStankFoe",1,1,1,1,1,1,1
"5864","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]SeCe233",1,1,1,1,1,1,1
"5865","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Kdubyaaz",1,1,1,1,1,1,1
"5866","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]djgoldfinch",1,1,1,1,1,1,1
"5867","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Sniper_Gaming300",1,1,1,1,1,1,1
"5868","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]diablo-momon9",1,1,1,1,1,1,1
"5869","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]milhouse_1975",1,1,1,1,1,1,1
"5870","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Phantom_Jozzy",1,1,1,1,1,1,1
"5871","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ghost_Fahri",1,1,1,1,1,1,1
"5872","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]LC-BATATA",1,1,1,1,1,1,1
"5873","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]TKS-adam",1,1,1,1,1,1,1
"5874","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ASKIM-64-SENMI",1,1,1,1,1,1,1
"5875","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NEDAKMO",1,1,1,1,1,1,1
"5876","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]AWhittle03",1,1,1,1,1,1,1
"5877","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NotToeFu20",1,1,1,1,1,1,1
"5878","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Mattiq__",1,1,1,1,1,1,1
"5879","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]KRG-RACER",1,1,1,1,1,1,1
"5880","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]FBI-0105",1,1,1,1,1,1,1
"5881","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Emix_67_",1,1,1,1,1,1,1
"5882","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Blind_destroyer1",1,1,1,1,1,1,1
"5883","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]yasisace",1,1,1,1,1,1,1
"5884","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]nova_queen69",1,1,1,1,1,1,1
"5885","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Jackster_Bomb",1,1,1,1,1,1,1
"5886","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]grubby-oiliness4",1,1,1,1,1,1,1
"5887","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Superfly774",1,1,1,1,1,1,1
"5888","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]SAMM-2020",1,1,1,1,1,1,1
"5889","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NessCake266",1,1,1,1,1,1,1
"5890","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]lantonio95",1,1,1,1,1,1,1
"5891","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]BowlBean",1,1,1,1,1,1,1
"5892","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]helge_fortnite",1,1,1,1,1,1,1
"5893","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]CreativNaim",1,1,1,1,1,1,1
"5894","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]fedorp17",1,1,1,1,1,1,1
"5895","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]monokuma364",1,1,1,1,1,1,1
"5896","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]The_Camper36",1,1,1,1,1,1,1
"5897","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Rojo_Faunt_Epic",1,1,1,1,1,1,1
"5898","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]gouzedaille",1,1,1,1,1,1,1
"5899","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Shrimp_nippels24",1,1,1,1,1,1,1
"5900","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]I_M4iN-_-",1,1,1,1,1,1,1
"5901","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]FuriousBurger420",1,1,1,1,1,1,1
"5902","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]DanToSmoove",1,1,1,1,1,1,1
"5903","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Chipotle_Dragon",1,1,1,1,1,1,1
"5904","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]swazyboy_yt",1,1,1,1,1,1,1
"5905","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]UrAGreatPlayer",1,1,1,1,1,1,1
"5906","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]klcoffe",1,1,1,1,1,1,1
"5907","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]AshIee274",1,1,1,1,1,1,1
"5908","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]seankindhart",1,1,1,1,1,1,1
"5909","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]peanutman19",1,1,1,1,1,1,1
"5910","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Mamamia303",1,1,1,1,1,1,1
"5911","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ec12golo28E",1,1,1,1,1,1,1
"5912","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]WiZzI-H",1,1,1,1,1,1,1
"5913","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]dustyduck19",1,1,1,1,1,1,1
"5914","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Zerocheat1",1,1,1,1,1,1,1
"5915","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]WINGzero0801",1,1,1,1,1,1,1
"5916","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]prostar2018hard",1,1,1,1,1,1,1
"5917","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Young_savageBean",1,1,1,1,1,1,1
"5918","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]TheStealthyKoala",1,1,1,1,1,1,1
"5919","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Sub_Atomic27",1,1,1,1,1,1,1
"5920","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]snakeking5455644",1,1,1,1,1,1,1
"5921","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]itsZayan_BAI_Boi",1,1,1,1,1,1,1
"5922","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Hmanii__",1,1,1,1,1,1,1
"5923","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Dasyus2",1,1,1,1,1,1,1
"5924","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]EQQX2",1,1,1,1,1,1,1
"5925","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]IndyAndy05",1,1,1,1,1,1,1
"5926","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Elheshejojo",1,1,1,1,1,1,1
"5927","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]thoum72",1,1,1,1,1,1,1
"5928","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Orbill2",1,1,1,1,1,1,1
"5929","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]maric7633",1,1,1,1,1,1,1
"5930","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]aaronprofesso",1,1,1,1,1,1,1
"5931","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]dfmlaw",1,1,1,1,1,1,1
"5932","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]CAFCJONO00",1,1,1,1,1,1,1
"5933","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Mc_Luker142",1,1,1,1,1,1,1
"5934","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Asklepios_Paieon",1,1,1,1,1,1,1
"5935","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]SICwitiT83",1,1,1,1,1,1,1
"5936","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ryannihilator150",1,1,1,1,1,1,1
"5937","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ormy2008",1,1,1,1,1,1,1
"5938","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]The_Queen_Booo",1,1,1,1,1,1,1
"5939","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]GalaxyBrainLemmy",1,1,1,1,1,1,1
"5940","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]CKV_Waali",1,1,1,1,1,1,1
"5941","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]wet_foot69420",1,1,1,1,1,1,1
"5942","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Janofant_",1,1,1,1,1,1,1
"5943","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]drvgonsinyezZ",1,1,1,1,1,1,1
"5944","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]brannyloyal",1,1,1,1,1,1,1
"5945","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]super363herr",1,1,1,1,1,1,1
"5946","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]schollie349",1,1,1,1,1,1,1
"5947","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]offside_zing7",1,1,1,1,1,1,1
"5948","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]neosolari",1,1,1,1,1,1,1
"5949","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]A_na1seek3r",1,1,1,1,1,1,1
"5950","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Alex23soccerstar",1,1,1,1,1,1,1
"5951","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]a_dead_seal001",1,1,1,1,1,1,1
"5952","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]theoneandonly_v2",1,1,1,1,1,1,1
"5953","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Sneakz_Lars",1,1,1,1,1,1,1
"5954","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]bas222444",1,1,1,1,1,1,1
"5955","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NJA_daniel",1,1,1,1,1,1,1
"5956","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]lameboydevil",1,1,1,1,1,1,1
"5957","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]TTV_Oxonace",1,1,1,1,1,1,1
"5958","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]logalya",1,1,1,1,1,1,1
"5959","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]MaGgiBoYY",1,1,1,1,1,1,1
"5960","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ColdBloodGamer08",1,1,1,1,1,1,1
"5961","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]teekayxD",1,1,1,1,1,1,1
"5962","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Darknight5428",1,1,1,1,1,1,1
"5963","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Mango4411",1,1,1,1,1,1,1
"5964","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]enriquelsonn",1,1,1,1,1,1,1
"5965","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Tobeda003",1,1,1,1,1,1,1
"5966","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ShadowGamer8579",1,1,1,1,1,1,1
"5967","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Lilmonkey1717",1,1,1,1,1,1,1
"5968","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]J_Hazard87",1,1,1,1,1,1,1
"5969","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]SnowballRush532",1,1,1,1,1,1,1
"5970","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]rubymed",1,1,1,1,1,1,1
"5971","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ghost_warior45",1,1,1,1,1,1,1
"5972","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]J_Shah88",1,1,1,1,1,1,1
"5973","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]gatitoblanco1698",1,1,1,1,1,1,1
"5974","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]alien197611",1,1,1,1,1,1,1
"5975","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]z3ernix",1,1,1,1,1,1,1
"5976","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]OofCraft39",1,1,1,1,1,1,1
"5977","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Logan21f",1,1,1,1,1,1,1
"5978","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ksa_Spider-man75",1,1,1,1,1,1,1
"5979","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]CreepasBeJerks",1,1,1,1,1,1,1
"5980","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]sneezyXOXO",1,1,1,1,1,1,1
"5981","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]jakeswilkinson",1,1,1,1,1,1,1
"5982","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Try-N0t_Hxrd",1,1,1,1,1,1,1
"5983","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]AgniKai-Kali",1,1,1,1,1,1,1
"5984","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]buuki19777",1,1,1,1,1,1,1
"5985","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Piggkilller",1,1,1,1,1,1,1
"5986","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]X_infinity_X28",1,1,1,1,1,1,1
"5987","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]DNF_Nektarr",1,1,1,1,1,1,1
"5988","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Taymoour",1,1,1,1,1,1,1
"5989","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]franschief",1,1,1,1,1,1,1
"5990","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Xx4V3R463_J03_xX",1,1,1,1,1,1,1
"5991","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]OFFicial_R3turn",1,1,1,1,1,1,1
"5992","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]cynicalhour783",1,1,1,1,1,1,1
"5993","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Cris9999_9",1,1,1,1,1,1,1
"5994","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]mazinjok128",1,1,1,1,1,1,1
"5995","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NoGrindNoGP",1,1,1,1,1,1,1
"5996","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ibims3albert",1,1,1,1,1,1,1
"5997","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]malkie1972",1,1,1,1,1,1,1
"5998","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]X-Draconis-X",1,1,1,1,1,1,1
"5999","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Savagedeep7",1,1,1,1,1,1,1
"6000","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]natumin",1,1,1,1,1,1,1
"6001","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]coolsnippper818",1,1,1,1,1,1,1
"6002","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]SnatasaurusRex",1,1,1,1,1,1,1
"6003","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]alce_do_artico",1,1,1,1,1,1,1
"6004","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]max8889988",1,1,1,1,1,1,1
"6005","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]ICE_Revolver",1,1,1,1,1,1,1
"6006","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]kevprototype2",1,1,1,1,1,1,1
"6007","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]xdYaboisid",1,1,1,1,1,1,1
"6008","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ninja_lomas",1,1,1,1,1,1,1
"6009","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]mimionq",1,1,1,1,1,1,1
"6010","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]t9i7b4o",1,1,1,1,1,1,1
"6011","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Niblif_YT",1,1,1,1,1,1,1
"6012","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Tafpino",1,1,1,1,1,1,1
"6013","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Ko_chainz",1,1,1,1,1,1,1
"6014","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]NinjaFusion456",1,1,1,1,1,1,1
"6015","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]trebor252",1,1,1,1,1,1,1
"6016","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]mixer21q",1,1,1,1,1,1,1
"6017","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]vladin_tor",1,1,1,1,1,1,1
"6018","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]kosei-181120",1,1,1,1,1,1,1
"6019","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]asami_yano",1,1,1,1,1,1,1
"6020","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]yunagi-5",1,1,1,1,1,1,1
"6021","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]xXlslllllll",1,1,1,1,1,1,1
"6022","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]WaifuRem0-0",1,1,1,1,1,1,1
"6023","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]fearmyL2spamzz",1,1,1,1,1,1,1
"6024","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]D_BeenStaxkin",1,1,1,1,1,1,1
"6025","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]abdul1-_-daboss",1,1,1,1,1,1,1
"6026","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]X_BoNe_DrAgOn_X",1,1,1,1,1,1,1
"6027","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]The_Hylomorph7",1,1,1,1,1,1,1
"6028","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]royal-neckline7",1,1,1,1,1,1,1
"6029","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Pulse_blue21",1,1,1,1,1,1,1
"6030","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Judekirky",1,1,1,1,1,1,1
"6031","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]gaelgomez2010",1,1,1,1,1,1,1
"6032","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]Cormac2007",1,1,1,1,1,1,1
"6033","yd478gde5dw43j0kewpn8nj9","yd478gde",1,0,7,"5dw43j0k","ewpn8nj9","[]American_1423",1,1,1,1,1,1,1
