"","iter","lambda","lambda_err","beta","beta_err","I_inf","I_inf_err","tau0","tau0_err","R_sq","delta_R_sq","R_sq_adj","convergence","id"
"116",252,0.0983292391389957,0.0895529329136858,0.367499549434309,0.0209487118538062,0,0.594350948498635,550.811341995045,1563.19888751008,0.823837789383183,9.98772288207661e-08,0.718140463013093,TRUE,"9dow9rm19kvog532rdq50l2d"
"117",78,0.152407136688076,0.0207028508689318,0.920448805776589,0.0534648763850312,0.126239309965407,0.0328541576249704,7.71977621192055,2.0557288717492,0.93072905715886,9.67861165657169e-08,0.90763874287848,TRUE,"9dow9rm1wdmx1x4kgame-level"
"118",593,0.0285254617705283,0.00264507960099407,0.56214448081309,0.00469046339616943,0.331272757749771,0.0267959460920696,559.744494154462,121.883191933489,0.986657309227165,9.95701586736786e-08,0.984433527431693,TRUE,"9dowpe1pvdo3l9dpgame-level"
"119",3748,0.000116810821818742,4.13954315195344e-05,1.43230526962247,0.031545314493791,0.551710546752831,0.0607173604016382,556.654517482804,215.233193969304,0.83154468651229,9.98528372209151e-08,0.730471498419664,TRUE,"9j1l576gq2540wdogame-level"
"120",4000,9.84186251239444e-08,1.47704228062135e-08,3.11226494917914,0.0249605978649215,0.504831962771676,0.0138025366522213,178.398076639684,16.0197058177945,0.943340009953693,1.426048423947e-05,0.922092513686328,FALSE,"j1l7kedg9kvx31o2game-level"
"121",273,0.0294615105181034,0.00767478478531847,0.781327525509105,0.030372703745526,0.129988234775434,0.0696397966839217,91.0246829620327,46.3107808003551,0.940328521760228,9.85627226501862e-08,0.904525634816365,TRUE,"j1ll5le1zdnyqp9kgame-level"
"122",909,0.00908795529928173,0.000757386031622353,2.45858502137945,0.0351955053782586,0.36034677094405,0.00417717697982503,6.76658310140106,0.414576744745449,0.994415085255483,9.99523138700553e-08,0.992553447007311,TRUE,"j1ll8jv1rkljox8dgame-level"
"123",1520,0.00596652983014465,0.00035903225501564,1.25246253548572,0.00971953831730837,0.72027417892451,0.00213176306664069,59.6930715558327,4.76222811581223,0.997537582692278,9.99316174254972e-08,0.996060132307644,TRUE,"j1ll8jv1xk9nzlg2z98np819"
"124",4000,0.000346778122030615,0.000104109176820955,1.0940842695235,0.00899940813496396,0.438482718384842,0.0865331179900453,1453.49928093011,485.901213457146,0.933348324452847,2.03151148792102e-07,0.900022486679271,FALSE,"j1lq546g5dw1570kgame-level"
"125",3156,0.0154989831482466,0.028299098521583,0.501016532002137,0.0142156678486383,0,1.26364124274463,4093.07835836313,15882.4216506709,0.790728730443336,9.97512900058339e-08,0.665165968709338,TRUE,"j1lzzj6gw20ppjzkgame-level"
"126",4000,6.54259803006218e-08,2.63337856942039e-08,4.80825838700042,0.101774117477711,0.40703512797098,0.049832184426779,31.1995279140182,4.88369241123425,0.80929195800038,1.01083315640071e-06,0.694867132800608,FALSE,"j1n8ekw1zd3vj3n2game-level"
"127",544,0.0189561101304181,0.104645721129247,0.515803679468827,0.0206313629280798,0,5.08476037309342,2182.55736527077,24030.1355254312,0.83491453051389,8.27995793040159e-08,0.735863248822225,TRUE,"j1n8ekw1zd3vqrv2game-level"
"128",1621,0.00101843805138732,0.000178186956841605,4.16300702476113,0.0726222253021044,0.580856814700335,0.0185737898738259,5.23271353398088,0.370984955570519,0.967566985563523,9.99858522643393e-08,0.948107176901637,TRUE,"j1n8q9l17kj90gn2game-level"
"129",1940,0.0149619941555968,0.00288212051420269,6.02023562616968,0.247722853982175,0.483936924772801,0.0209278323341182,2.00976846855266,0.122031845812423,0.888622879238292,9.99959006708906e-08,0.846856458952652,TRUE,"j1ne4y91rklq1l62game-level"
"130",4000,1.80561582652295e-06,2.05183276159967e-06,1.76072576681621,0.0158331270825481,0.0647112654560986,0.765376308265442,1827.83055595227,1303.12388288412,0.767963321484883,1.31950332304953e-06,0.651944982227324,FALSE,"j1ne85l1q25qwgw2game-level"
"131",30,0.194440258862877,0.0538597005010516,0.974556519151038,0.096530068261075,0.159026756970686,0.0739048991450481,5.3676229838688,2.41904326203211,0.877904370964812,8.73211584151434e-08,0.816856556447218,TRUE,"j1neozx1wkp04lg2game-level"
"132",4000,2.14328725268383e-06,4.90054817758338e-07,1.79517112203692,0.0164325725263453,0.349136572134467,0.0523985396472561,1438.37273286282,278.939179674151,0.935911951633578,6.72397356005217e-06,0.897459122613724,FALSE,"j1ng5w6pmke6yjd6game-level"
"133",4000,3.44723235007542e-08,1.1001641052563e-07,1.98332699254993,0.0062424476186738,0,2.96497999908648,5789.37813608323,9473.7634787819,0.937126200896368,1.39012416331408e-05,0.905689301344551,FALSE,"j1ngme6pwk6w70o2game-level"
"134",604,0.00650779759424156,0.000716662334607173,0.878509547088278,0.0153696221603193,0.0385362308126972,0.0137944758520432,308.282998149839,69.5540718150277,0.980238485437803,9.97707491068311e-08,0.974848981466295,TRUE,"j1npme6p9d86nz62game-level"
"135",2152,0.000101351673529677,7.54396045670417e-07,2.4366864643192,0.00139808436131423,0.467895023819338,0.00124166460098826,43.5692974447936,0.227444442474143,0.999968331796452,9.98742029079125e-08,0.999949330874323,TRUE,"j1npme6pxd114pzdgame-level"
"136",320,0.00626159041358106,0.00108555679824506,1.09090529942177,0.0297064051501107,0.186794783420325,0.0109916817181896,104.643619180945,29.8820414584021,0.992086834603705,9.99856724082093e-08,0.98944911280494,TRUE,"j1npme6pzd301qedgame-level"
"137",872,0.00872433249693053,0.00176400949346267,5.00986344353489,0.163636800765954,0.438807686444197,0.0102464704241019,2.57657446809304,0.183641234042417,0.981670942798927,9.99455394001814e-08,0.970673508478283,TRUE,"j1nqoy1pzd30e6vd5wkk0z2w"
"138",708,0.123913164289411,0.0454863597449352,0.299566813744758,0.00842119157300612,0.0920228846818082,0.208111685251029,1064.91058396253,1513.59075472686,0.923813210547596,9.91712350018048e-08,0.895243164502944,TRUE,"j1nqoy1pzd30e6vdgdrprm6w"
"139",1136,0.0107773339772902,0.00413512770858891,2.16524325222189,0.157800101234489,0.502943546293144,0.0249130207140576,8.1034255802238,2.67158648030558,0.879402491669572,9.9933754382775e-08,0.807043986671314,TRUE,"j1nqoy1pzd30e6vdywe20ryw"
"140",4000,6.25760084273554e-06,2.44761635082943e-06,1.98919914960121,0.0383506327333871,0.429261564111775,0.0919101691286042,412.974436114684,129.162229285737,0.846281660995354,3.31090208982587e-06,0.754050657592567,FALSE,"j1nqoy1pzdn0zq72game-level"
"141",1488,0.000254680217380405,1.68540176935647e-05,1.86132546072895,0.0113540536745634,0.836996575802228,0.00268101445517944,85.2873586842941,5.34534047820794,0.993422757164838,9.9765088967807e-08,0.989476411463741,TRUE,"jy65301e02qljx7kgame-level"
"142",4000,0.00385816078418718,0.000190948296120469,1.39043540314917,0.0102698237645423,0.396052718176649,0.00521432883538868,54.4343811456082,3.54458458877991,0.99555763607645,2.45103914831013e-07,0.993336454114675,FALSE,"jy65301ezd37yme2game-level"
"143",466,0.00624550876550276,0.00108012600455835,2.43357455911044,0.0596665657691328,0.123330227808046,0.00702476280527332,8.05084068066849,0.983854907433258,0.996441926337182,9.95095530420542e-08,0.994307082139491,TRUE,"k6q474zd8240o13dgame-level"
"144",4000,5.03365848663424e-05,2.9490846858108e-05,1.26948372750096,0.00960208199320889,0.0926053804789583,0.369817346951329,2430.63556387605,1265.07628089232,0.932639316675984,1.3122743169891e-07,0.892222906681575,FALSE,"k6q4kzdg7dg8xn425920qp3d"
"145",799,0.00827644019253692,0.000640879483152194,1.59502797629205,0.0265591219427445,0.229667553769738,0.00742007552243484,20.2024632352519,1.99191177769451,0.996850065119057,9.9740535497439e-08,0.995275097678585,TRUE,"k6q4yozd9kv7yjjkrdnr0rqw"
"146",4000,8.28478735909355e-06,1.75491565455263e-06,2.71354870488024,0.0414181840895589,0.662492698203946,0.0171885680552157,74.5968738382289,10.7329368499126,0.886088940957178,3.0906946252296e-06,0.848118587942904,FALSE,"k6qgnmdg02ql5m9k29vmooq9"
"147",558,0.0249566922947329,0.00205722045716014,0.696110920296352,0.00676548968456816,0.19430815525279,0.0213682294011849,200.68978002792,34.1062390077231,0.989119651988162,9.94240935137114e-08,0.985492869317549,TRUE,"k6qgnmdg02ql5m9kgdre30e9"
"148",223,0.0104220064108069,0.00155353167297857,1.16203213953278,0.0316372907843867,0.505472681545024,0.00980233893007264,50.7778800003832,11.9432584430771,0.971921671351557,9.92139855826579e-08,0.962562228468743,TRUE,"k6qgnmdg02ql5m9kn93q6v2w"
"149",177,0.0455838547716896,0.00339823675929682,0.797788178437871,0.0163552776536754,0.117409642736214,0.0088684129682574,47.9881657954185,8.29246743015629,0.996312924601581,9.88657997691433e-08,0.99410067936253,TRUE,"k6qgnmdg02ql5m9ko9xz1j3w"
"150",4000,0.000151582628494272,5.56225063071837e-05,1.30189589498756,0.014216638931688,0.309339705070937,0.113926413626705,858.387819763159,305.259281275971,0.889477246331459,2.4760501441401e-06,0.834215869497188,FALSE,"k6qgnmdg02ql5m9kr9g3mp5w"
"151",1163,0.0104512094005995,0.000617569233367458,1.50400023323663,0.0168057877511795,0.0646361003951415,0.00723538835447198,20.7512046502352,1.51848020003305,0.996747079754846,9.99871412332709e-08,0.994795327607754,TRUE,"k6qgnmdg02ql5m9kr9gxek5w"
"152",602,0.00173508110313739,0.000650000406618003,1.27422637374454,0.0621160243778062,0.564025195230896,0.0339305146689544,146.74184626449,78.8279619170079,0.827461019339752,9.97751962161786e-08,0.741191529009628,TRUE,"k6qgnmdg02ql5m9kxd0kzzm9"
"153",1829,0.000714396816078456,0.000138166953040398,1.56046945889232,0.0306524162227729,0.806352035821124,0.0126516634090538,103.776430130726,22.3251371354421,0.927752166201213,9.96466666958185e-08,0.884403465921942,TRUE,"k6qgnmdg02ql5m9kxd134r59"
"154",2406,0.00046508898358227,4.61223290139446e-05,1.49680109442648,0.0156055278785814,0.606759013007701,0.0094984289706937,168.418827878621,20.1600437307266,0.966270985617571,9.98452773792735e-08,0.953622605224161,TRUE,"k6qgnmdg02ql5m9kxd40qqq9"
"155",2,0.00623902832590825,0.00233175046576191,0.999925530104861,0.0513656364485212,0.297722502740168,0.0711669938632753,160.341983702965,101.750235856007,0.824798275657703,4.84226134744858e-08,0.719677241052324,TRUE,"k6qgnmdg02ql5m9kz98r1yrd"
"156",852,0.126684579591524,0.045591594156201,0.303631483198693,0.00673822885381207,0.0864472763278942,0.199967711643405,901.880311580222,1205.15339972638,0.931090673764024,9.99109035504375e-08,0.910417875893231,TRUE,"k6qgnmdg7dg9n7lkgame-level"
"157",4000,0.000801912207298283,8.14756958212957e-05,2.6688067019843,0.029531668231365,0.430358767487535,0.0164572255092555,14.4551135688537,0.977549924050036,0.918504842386063,9.3664531597426e-07,0.899698267552077,FALSE,"kdk5e2dmjdrpj7x2game-level"
"158",63,0.251291223925963,0.0513907343274886,0.827862524649994,0.0874593437182378,0.641067006571689,0.0240510129345608,5.30327103036529,2.24476559802483,0.839771902527424,8.78159922557131e-08,0.77110271789632,TRUE,"kdk5e2dmw20zj3odgame-level"
"159",4000,9.34049295241008e-11,1.68951670595648e-11,3.51501895836152,0.0203709489214114,0.503482042704837,0.0350749867365973,713.451522029256,63.8795187947532,0.944114550117518,1.21476177123991e-05,0.910583280188029,FALSE,"kdkqxgdmwdm9mxkqgame-level"
"160",1028,0.0215522352487012,0.0647785643183346,0.333714810420377,0.0103182207057701,0,2.67426500589777,98584.3491274533,922964.945187034,0.883730086375633,9.8442366480711e-08,0.813968138201012,TRUE,"kdkrvl6m9kvxowe2game-level"
"161",4000,2.89021863329573e-06,3.89796868663359e-07,1.87125308703682,0.0104004867233233,0.271731457966574,0.0387424494349789,912.190600420727,100.300950771054,0.983193525243941,8.70051965362606e-07,0.975990750348487,FALSE,"kdkxgg6m9kvmwxokgame-level"
"162",150,0.0918322692286646,0.0219004035471707,2.68534735228596,0.251677766938822,0.457729502017788,0.0271978031556154,2.43316480351179,0.418860412221017,0.898349227347848,9.41171599544433e-08,0.847523841021771,TRUE,"kdkzvmldn2y5pv7kgame-level"
"163",91,0.0190944767946532,0.00461678125566889,0.822781049545132,0.0430761928046481,0.546944284119797,0.0158114241664542,122.84791984071,67.0428702696596,0.974075518901994,9.92471043126386e-08,0.958520830243191,TRUE,"kdkzvzldzd3638rdgame-level"
"164",1048,0.0472377890635773,0.00826583918480527,0.484051500219196,0.00683220012016685,0.587399416119517,0.0292922450351613,547.998955647078,246.87821396574,0.979572897144969,9.99916611732488e-08,0.96731663543195,TRUE,"kyd49x1e7dggn7d4game-level"
"165",4000,2.96360369212933e-07,7.47541468734901e-08,2.68706401983341,0.0220119101509101,0.720838700986457,0.0296485486152282,268.834071048,37.5555753004484,0.911966589837626,8.73257854716591e-06,0.859146543740201,FALSE,"kyd4pxde824p8g25game-level"
"166",2573,9.03751576246676e-06,1.30423278833333e-06,2.59960885641657,0.0254821508490053,0.702958268542381,0.0104185790873844,87.1511299215564,8.65468411896627,0.967993023214444,9.98955432818249e-08,0.94878883714311,TRUE,"kyd4pxdejdrq3ggkgame-level"
"167",414,0.0995888250255234,0.158829240981354,0.230403927751348,0.0144223517528222,0,1.29695161122234,22282.817936365,168205.370186659,0.771659786396856,7.67392779321696e-08,0.657489679595284,TRUE,"kyd4pxdeq25onyykgame-level"
"168",4000,5.54158563874613e-07,1.03292415735665e-07,2.5642725687268,0.0241359440717971,0.687147374290706,0.016400752457565,275.309346984032,34.5697955273197,0.952732798934368,2.27470144942288e-06,0.929099198401552,FALSE,"kyd4pxdevdo4yv2pgame-level"
"169",758,0.0366848518944202,0.0400373777433439,0.359364865149014,0.00833726358212777,0,0.921546760563431,9876.07203374476,32100.9841614424,0.905433399441298,9.67442549404396e-08,0.881791749301622,TRUE,"kyd4pxdexd1m7rd8game-level"
"170",4000,1.79398167191197e-09,3.46512819201958e-10,3.50352117036913,0.023622371746419,0.708781592171676,0.0202195079982926,313.615590892499,29.4447135112116,0.905955948997778,5.74545599807408e-06,0.880307571451718,FALSE,"kyd4pxdezdnwj6edgame-level"
"171",968,0.0303762779270556,0.0313612999488766,0.413209773775481,0.00983604034892249,0,0.741593625857246,4703.11028357733,12697.650077171,0.897165607680348,9.85589788671248e-08,0.835464972288556,TRUE,"l3dx4g6y7dg6olk4game-level"
"172",952,0.0550526651909252,0.074800870271831,0.236664839381233,0.00535018063372293,0,1.13573726631178,209264.685557299,1259366.14888315,0.898905351029363,9.83452742575608e-08,0.860994857665374,TRUE,"l3dxny1y7dggxpd4game-level"
"173",1049,0.0109918292239291,0.00358617960593759,1.39308187746887,0.0906377936680106,0.735528213687324,0.01023070149066,25.4791195765229,11.3347268967616,0.886166249470981,9.99880841456857e-08,0.837380356387116,TRUE,"l3dxny1ywkpy9wkrgame-level"
"174",279,0.121052223636353,0.0237809894945046,0.396755585614617,0.0132793567502507,0.54930796259067,0.0353507708332978,204.793058568489,137.881754401172,0.957484343055221,9.96953410936641e-08,0.931974948888354,TRUE,"l3dxogdyjdrqy7lkgame-level"
"175",4000,6.95649104893747e-05,3.46809857525364e-05,1.051460801619,0.00298870255783302,0.610861859701717,0.161283579042984,8997.61100358926,4498.99591727627,0.972125500173895,2.12186936576764e-07,0.961672562739106,FALSE,"l3dxogdywk68zp21game-level"
"176",6,0.00222984470419959,0.000159189904155831,1.00725163969962,0.00631881270421015,0.0165291133538667,0.000373639114180962,429.175048997536,46.7391501237663,0.999993759802626,9.69359941205283e-08,0.999991085432323,TRUE,"l3dxogdyzd30z7rdgame-level"
"177",4000,0.0100837521057242,0.0303934727253836,0.417602877958925,0.00740939172503625,0,2.6870609528239,60334.4458534052,447255.409784234,0.89908994909841,1.42648251344468e-06,0.838543918557457,FALSE,"l3dxqp1y4xk93xk0game-level"
"178",475,0.0351084831617355,0.0100375332772731,4.07731410274502,0.322995129978921,0.504001159330542,0.0477735779021022,2.27379602433268,0.307401728991477,0.802393716458839,9.94008688692816e-08,0.703590574688258,TRUE,"lde3nex69d8xnz32game-level"
"179",1365,1.48405344488822e-05,5.99811487437983e-06,8.90500200342145,0.316063690009462,0.296443855392733,0.0586214830634967,3.48521050417573,0.312626086788924,0.893704349280856,9.99318223726675e-08,0.82992695884937,TRUE,"lde3r2l6ndx4nzo2game-level"
"180",3022,0.0164624202437854,0.00119470759670897,6.88746125133997,0.0709743015871209,0.613834095452331,0.00649590600667816,1.81530557864086,0.0302813139296507,0.965077093159064,9.99143620061815e-08,0.957593613121721,TRUE,"lde3v3x602qvy0jdgame-level"
"181",92,0.152983878778215,0.0254981009761499,2.54529052330437,0.180470095582607,0.515890192831342,0.0159690868211946,2.09092480644643,0.246271922427266,0.919208659215963,9.53152573535121e-08,0.888911906421949,TRUE,"lde3z9l6xd17m77dgame-level"
"182",638,0.00740227936344551,0.00115192474391723,8.51320660987234,0.201758553525079,0.35894111545556,0.00608256911826402,1.77940181922522,0.0568287888038352,0.993570988130175,9.95067125364457e-08,0.990356482195262,TRUE,"ldej3o51824l9qgdgame-level"
"183",22,0.129551654789429,0.0332431987413833,1.01242420315705,0.114924913363329,0.64215802879103,0.0257511242638168,7.52774968120541,3.63283958851468,0.85595137974024,9.95331342901196e-08,0.807935172986987,TRUE,"ldej3o519d8on532game-level"
"184",4000,0.000639151777774426,0.000482698815927594,1.21363009634485,0.0241546380290558,0.435167608106894,0.276119693596339,428.64738939301,318.443721969947,0.661670024463143,9.54704779676518e-07,0.516671463518776,FALSE,"ldej3o51wk60wgpkgame-level"
"185",1648,0.0121555656277001,0.00178326673867129,7.32443690526278,0.175260615336629,0.150673458593317,0.019768837398397,1.8259304928846,0.0628782481110391,0.962472453066512,9.99397351542086e-08,0.946389218666445,TRUE,"ldejjmj182484nmkgame-level"
"186",4000,1.71294817176469e-05,2.00866989774184e-06,1.57869100977377,0.0105585289611082,0.532702342399848,0.0198681084238018,1045.00614546528,126.209324441458,0.915296743290077,3.28633029911263e-06,0.892195855096461,FALSE,"ldemjl13ndx8xljkgame-level"
"187",1096,0.0405409691179898,0.0446537789783832,0.388710126854097,0.0134231325817718,0,0.779621008706825,3813.70476923054,11892.5246269535,0.807981532118956,9.9254876984034e-08,0.743975376158608,TRUE,"ldemjl13rklg6mwdgame-level"
"188",2316,0.0295776947878683,0.0124563822748157,0.61373791364126,0.0231256583664254,0,0.141113228343599,309.991334029287,279.718678362612,0.867976262467742,9.8937592452053e-08,0.801964393701613,TRUE,"ldemjl13z277x442game-level"
"189",362,0.00927230242981531,0.00110439551127438,1.34754255837947,0.0255081237646406,0.0240642749545912,0.00486415515301515,32.2502432831899,4.97104877520744,0.996764080715461,9.96356426252731e-08,0.995685440953948,TRUE,"m1m2oxd25dwpp7ekgame-level"
"190",4000,3.41120555195981e-08,5.50918072739408e-09,3.99677927228683,0.0330534026610965,0.0222451207828508,0.0276518596510367,73.8375589644195,5.61051998547117,0.957183972651611,8.48774945838571e-06,0.935775958977417,FALSE,"m1m2oxd27kjzg3gdgame-level"
"191",518,0.0932491383461225,0.0155320426774693,0.418566179824978,0.00582857660985779,0,0.068007263237265,289.487793679674,138.048304846489,0.951652513586664,9.9400572439734e-08,0.941983016303997,TRUE,"m1m2oxd29kvpggjkgame-level"
"192",4000,7.76433306195656e-13,1.86541317695281e-13,4.626705856454,0.0318124558040701,0.212427409946382,0.0422320593814357,414.372070910441,38.6885579259454,0.944104474212127,1.38960369131524e-05,0.916156711318191,FALSE,"m1m2oxd2jdz34wr2game-level"
"193",2,0.00392573157727282,0.000340293924125348,1.00005710290309,0.00759976718912184,0.165478286077505,0.015694399147476,254.649021913082,32.793045091046,0.990669001734982,5.86142344660701e-08,0.986003502602473,TRUE,"m1m2oxd2z273wr5dgame-level"
"194",4000,5.47313154390695e-06,3.15074626270316e-06,1.48345451810527,0.015466372993475,0.288606185413214,0.210890881538749,3523.44037967127,1667.34283593545,0.789433993849261,8.7007030902253e-06,0.699191419784658,FALSE,"m1m7pp127dgyx4d4game-level"
"195",4000,1.62863726074319e-12,1.97332180534897e-12,3.46581978181952,0.00897064711211702,0,0.982676396539096,2519.22052963643,931.77867983695,0.9089105511804,3.09374076364888e-05,0.88158371653452,FALSE,"m1m7pp129kvn60dggame-level"
"196",4000,2.08044767868917e-12,4.5441324462319e-13,5.17239539124139,0.038384645383401,0.237892619633325,0.026848053621159,181.341715864623,14.6561343868973,0.964741152853322,5.97764470611217e-06,0.943585844565314,FALSE,"m1mgkj12zdn8l8edgame-level"
"197",2380,0.000487610637519258,7.26394083534458e-05,1.17266393119894,0.0122878011878273,0.720651637483458,0.0152163654467919,667.230972024721,130.229461460427,0.958745911973757,9.98778468819239e-08,0.943275628963916,TRUE,"m1mjnk129kvpyw0kgame-level"
"198",86,0.177160652712193,0.0228717033664111,1.37291845420422,0.0666578885663207,0.178238980775274,0.0401369783767093,3.52753046915238,0.5476097912459,0.946765344606662,8.94501165360495e-08,0.920148016909993,TRUE,"m1mnjexdzd3qj78kgame-level"
"199",4000,2.98829077571246e-07,4.41002862975766e-08,2.61228914100844,0.0213012763855095,0.0999972201503608,0.0369183590672284,314.519362322794,32.5177952631243,0.943162022413591,4.72037800292036e-07,0.924216029884788,FALSE,"m1mr7j62wkpq8x0dgame-level"
"200",1128,0.0111264560556742,0.00446523510689767,3.29391762730021,0.265995361289771,0.179969564677325,0.0416169183915877,3.91837731434829,0.909529786328371,0.850409136086286,9.98524173345672e-08,0.775613704129429,TRUE,"m1mx4jx6wdmx463kgame-level"
"201",3614,0.0110842868660609,0.00357676497619287,0.768056120209088,0.0190754506685701,0,0.109702028669466,351.372213143468,198.778527626769,0.851509442624609,9.99077293117878e-08,0.806962275411991,TRUE,"m1mx75p6mker558dgame-level"
"202",1028,0.0101733781022592,0.00102989575696653,1.66201031806077,0.0395709499313682,0.133321988074932,0.0178616762567085,15.8077588990343,2.00182847242736,0.989166798711514,9.92459252557865e-08,0.982666877938423,TRUE,"m1mx75p6xk9vr84dgame-level"
"203",1013,0.00346621705174375,0.00129691143488743,4.53047397439121,0.241090049609995,0.598047314919897,0.0595270669757937,3.49157506658083,0.520679834219575,0.731436266322904,9.99143825453075e-08,0.570298026116646,TRUE,"m1mxl7p6wk6wx0r2game-level"
"204",361,0.0780066790513515,0.0119791053126131,3.27650145184713,0.132904026477719,0.499423332473118,0.0245933976353143,2.17833842954721,0.170889095596028,0.893737803950493,9.78162185694131e-08,0.8647572050279,TRUE,"m1mxrr36w208pvodgame-level"
"205",2950,0.00208335675145377,0.000823347723858417,0.871031028801941,0.00511376432112445,0,0.238822577601658,1197.38243715592,593.100103416802,0.956807791651655,9.99323317429912e-08,0.943850129147151,TRUE,"m1z9l2d05dw6zee2game-level"
"206",97,0.186238893804127,0.0306990712873611,0.446333476212204,0.0327369733743562,0.166086525999242,0.0223107519493205,43.1907455776112,27.8800138347037,0.909829760404992,9.97265926505619e-08,0.890507566206062,TRUE,"m1z9l2d0824m59e2game-level"
"207",4000,6.59105096041824e-09,9.96136274413176e-09,2.73172778103326,0.0246962932707579,0,1.04080727194429,988.153734493584,608.306232895764,0.667100297530942,5.90290330766408e-05,0.467360476049507,FALSE,"m1z9l2d09kv95582game-level"
"208",748,0.00825265967038329,0.000714241219641839,1.439264919416,0.019526473225139,0.0832264847100587,0.00631158564854334,28.0251987267663,2.95253257120573,0.99735556644288,9.9580248602571e-08,0.995768906308608,TRUE,"m1z9l2d0mkeqo0xkgame-level"
"209",1184,0.0108364449860628,0.00140778134794495,4.20922278047751,0.111042685605951,0.182195387737955,0.0114991444035931,2.92994125193735,0.173518422477468,0.97601051022434,9.99049579730737e-08,0.968014013632454,TRUE,"m1z9l2d0n2y9zxzdgame-level"
"210",1011,0.000331640358213825,0.000146693889619675,1.28023356630073,0.00940601196851168,0,0.145896423864828,522.074760801774,204.383225121901,0.987975827070696,9.92604939353825e-08,0.983466762222207,TRUE,"m1z9l2d0q25ezlg2game-level"
"211",4000,7.3417285473303e-12,2.72832082338248e-12,5.52368329313067,0.0562322708097202,0,0.0949325278925023,103.686091779408,11.8748965336545,0.790514039829318,2.04936884902196e-05,0.685771059743978,FALSE,"m1z9l2d0rklqveq2game-level"
"212",2002,0.0143789488206191,0.00207717217918837,6.8655041618166,0.180904840755566,0.324092184039188,0.0165861741004735,1.8549730019013,0.0692314656877355,0.910945953774246,9.99216714925311e-08,0.888682442217808,TRUE,"m1z9l2d0vdoxwxodgame-level"
"213",3178,5.32113972631208e-08,3.29995133424515e-09,2.64230722652244,0.00819558536553031,0.20878948545253,0.00903835018705664,566.102890798473,24.4166909223562,0.996767367267504,9.99925111599964e-08,0.995151050901256,TRUE,"m1z9l2d0wkpmj40kgame-level"
"214",1050,0.00971682333005165,0.000960836625455698,2.66000122720534,0.0465558822564652,0.0843461051267494,0.0089774922702038,5.70912379902782,0.386304079698822,0.991474820826065,9.97594030716087e-08,0.987821172608665,TRUE,"m1zgg060w20zxjodgame-level"
"215",2468,0.00728592742269407,0.00474043461383327,0.701193680191962,0.00885548800400638,0,0.437679871245615,1117.87897170556,1136.36194552796,0.954111561570245,9.98569252841364e-08,0.926578498512391,TRUE,"m1zgg060wdm46p3dgame-level"
"216",2572,0.0211572014099217,0.0552962014960034,0.389347086998325,0.00961541175704028,0,2.18908960820472,19993.8834912379,139103.773604948,0.846972110821084,9.97506809374826e-08,0.755155377313734,TRUE,"m1zljmd0jdrp7152xd100o69"
"217",4000,0.00880366049347896,0.00313309398293965,0.634176348892448,0.00724155137027626,0.0536796047257268,0.212779764548379,1741.6245389895,1125.77069369943,0.934651801352706,2.62552661167703e-07,0.906645430503865,FALSE,"m1zmqx60mkeoo1jdgame-level"
"218",916,0.0162863096206634,0.0554615497744256,0.337783119708617,0.0101839953730564,0,3.054869212735,196726.230536941,2055622.6451374,0.859044028911541,6.94149746571782e-08,0.774470446258466,TRUE,"m9dok1prjdr805k6game-level"
"219",4000,4.51046340680526e-05,1.70805540101679e-05,1.31240176041677,0.00599410427287152,0.0530176834281324,0.233195044505631,2047.94099193339,662.240453014552,0.961139903286103,4.81116301243034e-07,0.937823845257765,FALSE,"m9dozm1pwdmqx52qgame-level"
"220",306,0.0216684965159607,0.00134242780881248,1.08544357933956,0.0135031830469256,0.688405611656059,0.00564123333504926,34.132771703595,3.44718643716431,0.990201076281494,9.9912423001669e-08,0.98530161442224,TRUE,"n268p5dpnxd13rk8game-level"
"221",2082,0.000806575463542214,4.87920991580351e-05,1.11958392221049,0.00627172300956143,0.534616182239351,0.00760208829583036,579.362700906334,51.9514933021181,0.98091194308666,9.98523813633412e-08,0.975706109383022,TRUE,"n4d7r1727wk6prd1game-level"
"222",279,0.0645330266058584,0.00525738441683274,0.567712682374891,0.00923988776876362,0.320842346336494,0.0139999056322936,124.886262411602,27.7336751891775,0.986998617244981,9.85346724213798e-08,0.981426596064259,TRUE,"n4d7r172p7kjv4k3game-level"
"223",1214,0.00626156418119361,0.00046916792652822,0.836621319665859,0.00649766450480539,0.517531443207352,0.0130522960162762,430.119912227262,58.7790638396312,0.98588460900503,9.96650968421164e-08,0.979835155721472,TRUE,"n4d7r172q254wgdogame-level"
"224",614,0.0567746572342537,0.00838311651115012,0.50171260740036,0.00931364096468379,0.603104803252148,0.0214513157984867,304.218425548522,121.823164417143,0.976185851860558,9.97251256018572e-08,0.961897362976892,TRUE,"n4d7r172xn2yqmkogame-level"
"225",263,0.0612751804618693,0.00804290220516526,1.96692329241953,0.0681546678231552,0.427614200370269,0.0127942764480849,4.13575208075112,0.479437537219687,0.964303042223542,9.87754327219648e-08,0.949004346033632,TRUE,"nd28g0edrkl56rw2game-level"
"226",1024,0.0101652646279262,0.00289841158801448,2.31074459779157,0.12088470722288,0.23187277518964,0.0205209212178305,7.28519508353496,1.65578276406708,0.914881794878294,9.99398463985557e-08,0.886509059837725,TRUE,"nd28g83d7dgmvnxdgame-level"
